region,date,weekid,rate,temp.max,temp.mean,temp.min,relative.humidity,total.rainfall,solar.radiation,wind.speed,absolute.humidity,pressure,temp.range,monthid
HK,2005/4/10,14,18.24405887,28.4,22.61428571,24.2,79.71428571,0.057142857,14.16714286,19.02857143,16.23876267,1015.285714,4.7,4
HK,2005/4/17,15,12.48950495,28.4,21.57142857,24.5,84.14285714,3.121428571,8.124285714,21.15714286,16.14388598,1016.028571,4.071428571,4
HK,2005/4/24,16,15.61353022,29.2,24.21428571,24,80.57142857,0.007142857,16.61857143,11.38571429,17.795899,1014.971429,4.942857143,4
HK,2005/5/1,17,19.0645954,29.2,25.01428571,26.3,87,1.421428571,7.8,18.7,20.05739675,1010.214286,3.014285714,5
HK,2005/5/8,18,26.88592868,30.6,27.27142857,27.1,78.57142857,3.257142857,10.89714286,19.42857143,20.59314724,1007.257143,3.328571429,5
HK,2005/5/15,19,29.39754981,30.5,26.1,28.2,88.57142857,27.54285714,8.021428571,17.6,21.65090404,1006.642857,3.042857143,5
HK,2005/5/22,20,34.77598219,32.2,27.92857143,28.3,85.42857143,17.67142857,11.85857143,22.6,23.10509489,1009.542857,3.8,5
HK,2005/5/29,21,33.28535176,32.6,26.88571429,26.9,86.85714286,24.24285714,11.62285714,17.52857143,22.16417099,1008.028571,4.071428571,5
HK,2005/6/5,22,27.39434544,33.4,27.57142857,28,82.71428571,5.371428571,14.34571429,24.31428571,22.03599826,1005.714286,4.142857143,6
HK,2005/6/12,23,15.20009183,32.7,26.5,27.8,82.14285714,2.1,12.65428571,31.5,20.62019735,1004.585714,3.385714286,6
HK,2005/6/19,24,9.170589953,31.2,27.85714286,27.6,87.14285714,37.87142857,8.332857143,20.45714286,23.48897564,1003.171429,3.728571429,6
HK,2005/6/26,25,7.278669834,30.9,28.05714286,28.3,85.85714286,69.02142857,6.845714286,28.35,23.39955593,1005.614286,3.785714286,6
HK,2005/7/3,26,7.376986907,31.6,28.07142857,28,86.14285714,16.02142857,14.88857143,20.42857143,23.51047488,1007.1,4.128571429,7
HK,2005/7/10,27,4.059728123,33.3,29,28,79.57142857,10.23571429,18.66428571,14.27142857,22.84135447,1007.371429,4.614285714,7
HK,2005/7/17,28,2.434560611,33.3,29.9,28.6,75.57142857,0.65,22.14428571,14.92857143,22.80661939,1011.042857,4.7,7
HK,2005/7/24,29,1.927793696,35.4,29.6,29,76.85714286,19,18.03,21.84285714,22.74235141,1002.242857,6.428571429,7
HK,2005/7/31,30,0.816833796,32.7,28.61428571,28,82.57142857,11.91428571,17.74571429,20.48571429,23.1679899,1003.685714,4.285714286,7
HK,2005/8/7,31,1.244605621,33.5,29.11428571,28.4,81.85714286,9.35,19.15857143,21.3,23.61445939,1003.242857,4.328571429,8
HK,2005/8/14,32,0.976072158,32.9,28.65714286,29,84.14285714,25.84285714,15.92714286,25.41428571,23.69320136,1002.142857,4.414285714,8
HK,2005/8/21,33,1.9887829,30.9,26.37142857,26.1,90.85714286,100.5571429,7.644285714,28.55714286,22.56223882,1005.442857,3.057142857,8
HK,2005/8/28,34,1.049973531,31.6,27.71428571,27.1,84.85714286,5.364285714,11.32,18.85714286,22.71268521,1008.014286,3,8
HK,2005/9/4,35,1.110992908,32.3,28.7,28.2,79.71428571,6.414285714,17.10571429,18.38571429,22.45564983,1004.442857,4.285714286,9
HK,2005/9/11,36,0.912359551,31.4,27.98571429,27,82,12.42142857,14.50142857,14.51428571,22.26258533,1008.471429,3.785714286,9
HK,2005/9/18,37,0.857271293,31.9,28.88571429,28.3,80,5.442857143,16.16142857,23.38571429,22.84495557,1010.785714,4.185714286,9
HK,2005/9/25,38,0.870579865,34.3,28.77142857,28.9,77,2.457142857,14.99285714,29.27142857,21.84322447,1009.314286,4.171428571,9
HK,2005/10/2,39,0.669518717,30.8,26.88571429,26.8,86.28571429,28.42857143,11.73571429,27.75714286,22.03789273,1011.657143,3.171428571,10
HK,2005/10/9,40,0.441543389,32.4,28.24285714,27.5,72.42857143,0.842857143,14.56142857,21.5,19.99398465,1010.842857,4.814285714,10
HK,2005/10/16,41,0.449641968,29.8,26.91428571,26,74.85714286,0.121428571,14.72428571,23.12857143,19.19258034,1013.985714,3.5,10
HK,2005/10/23,42,0.264848485,28.9,25.84285714,25.4,69.85714286,0.028571429,15.18428571,27.74285714,16.89120478,1017.071429,3.757142857,10
HK,2005/10/30,43,0.393640528,27.8,24.5,24.2,71.57142857,0,15.31428571,26.62857143,16.10377846,1017.5,3.714285714,10
HK,2005/11/6,44,0.558379037,27.6,23.92857143,23.8,72.85714286,0.014285714,12.04571429,29.04285714,15.93681787,1016.271429,3.185714286,11
HK,2005/11/13,45,0.984776312,28.5,25.84285714,24.9,85,0.007142857,12.09571429,12.17142857,20.51789728,1013.457143,3.457142857,11
HK,2005/11/20,46,0.286121419,26.6,22.27142857,24.7,75.42857143,0.242857143,11.09428571,30.01428571,15.09902207,1017.085714,3.528571429,11
HK,2005/11/27,47,0.625716364,24.8,20,19.9,69.57142857,0,14.46142857,23.12857143,12.11176634,1020.185714,4.585714286,11
HK,2005/12/4,48,0.569166041,26.1,22.11428571,21.9,78.14285714,0.014285714,12.41142857,24.35714286,15.27171197,1016.142857,3.414285714,12
HK,2005/12/11,49,0.69017845,22.5,16.84285714,19,64.42857143,0.007142857,9.645714286,29.61428571,9.5480446,1020.857143,4.128571429,12
HK,2005/12/18,50,1.297782208,21.9,16.07142857,17.2,53.85714286,0.007142857,11.16857143,30.74285714,7.507950953,1023.528571,4.257142857,12
HK,2005/12/25,51,2.917227723,19.8,14.87142857,15.2,54.28571429,0,14.57571429,28.78571429,7.056635696,1022.828571,4.8,12
HK,2006/1/1,52,3.543783411,22.9,18.4,18,78.14285714,1.371428571,9.505714286,22.6,12.27364606,1019.828571,3.7,1
HK,2006/1/8,1,3.548575978,21.6,16.08571429,17.7,76.57142857,0.007142857,10.50857143,27.2,10.89328494,1019.957143,4,1
HK,2006/1/15,2,4.603442341,22.8,16.3,17.5,75.14285714,0.007142857,11.91142857,19.74285714,10.7809223,1018.5,3.571428571,1
HK,2006/1/22,3,7.198704873,22,17.92857143,18.4,88.57142857,1.057142857,6.701428571,22.94285714,13.63453423,1014.614286,2.842857143,1
HK,2006/1/29,4,6.938017566,18.7,14.37142857,13.7,73.85714286,0.992857143,8.662857143,22.12857143,9.120604485,1020.771429,3.942857143,1
HK,2006/2/5,5,6.051292988,23.6,18.25714286,18.3,82.85714286,0.307142857,14.38285714,22.65714286,12.94437193,1021.585714,3.714285714,2
HK,2006/2/12,6,8.92891638,22.3,17.18571429,16.8,75.57142857,0,17.30714286,25.25714286,11.08991202,1022.985714,4.814285714,2
HK,2006/2/19,7,9.625788999,25.3,18.48571429,19.6,82.42857143,0.685714286,8.197142857,24.15714286,13.19863297,1017.871429,3.9,2
HK,2006/2/26,8,12.45814383,25,17.95714286,18.8,82.28571429,0.128571429,11.37571429,19.71428571,12.62512159,1018.028571,4.557142857,2
HK,2006/3/5,9,11.40726472,22.5,14.62857143,16.6,78.85714286,4.621428571,11.02428571,31.98571429,10.03838036,1018.628571,4.928571429,3
HK,2006/3/12,10,14.25386958,24,19.78571429,19.9,88.71428571,0.607142857,11.29714286,19.65714286,15.16629255,1015.728571,3.271428571,3
HK,2006/3/19,11,11.34926716,26.2,17.75714286,19.6,86.28571429,0.95,10.46,19.82857143,13.42882367,1015.928571,5.485714286,3
HK,2006/3/26,12,8.79192977,24.9,19.71428571,19.6,90.28571429,4.814285714,7.124285714,25.07142857,15.42575852,1012.214286,3.042857143,3
HK,2006/4/2,13,7.197382519,26.8,20.18571429,20.8,85.28571429,0.607142857,13.43142857,21.74285714,14.92263533,1013.771429,3.8,4
HK,2006/4/9,14,5.104808878,28.2,24,24.6,84.28571429,0.035714286,13.07571429,14.6,18.39477084,1012.228571,3.814285714,4
HK,2006/4/16,15,3.923783784,29.9,23.71428571,26.6,83.57142857,0.314285714,8.795714286,22.21428571,18.17058447,1010.971429,3.7,4
HK,2006/4/23,16,3.371978952,29.3,22.91428571,23.3,79.85714286,0.035714286,18.07857143,18.27142857,16.53096562,1013.828571,5.3,4
HK,2006/4/30,17,3.416497597,30.1,25,25.6,88.85714286,28.13571429,11.19571429,20.15714286,20.45139511,1010.157143,3.971428571,4
HK,2006/5/7,18,4.445839477,30.3,25.88571429,26.8,86.28571429,25.68571429,12.57285714,20.61428571,20.86030919,1011.357143,3.871428571,5
HK,2006/5/14,19,4.225593154,31.5,27.8,27.2,78.42857143,0.021428571,20.96,19.28571429,21.11274105,1011.657143,5.071428571,5
HK,2006/5/21,20,5.562681495,29.8,24.47142857,23.2,73.71428571,2.535714286,16.05142857,32.17142857,16.45007434,1008.157143,4.8,5
HK,2006/5/28,21,5.419628461,29.8,25.8,26.4,89.57142857,18.50714286,8.16,17.61428571,21.52055542,1010.2,2.528571429,5
HK,2006/6/4,22,6.461594884,28.5,25.65714286,26.9,90.71428571,31.22857143,5.805714286,24.21428571,21.69343798,1008.314286,3.071428571,6
HK,2006/6/11,23,11.12745626,30.7,27.62857143,28.1,84.57142857,25.46428571,8.762857143,30.38571429,22.53244766,1004.128571,2.514285714,6
HK,2006/6/18,24,17.45118391,31.7,27.25714286,27.9,85.28571429,12.12142857,11.84142857,20.05714286,22.28008555,1006.585714,3.685714286,6
HK,2006/6/25,25,18.36261199,32.9,28.5,28,83.28571429,3.157142857,18.17285714,12.54285714,23.2533151,1009.214286,4.3,6
HK,2006/7/2,26,18.07212224,32.8,28.95714286,28.2,84.57142857,10.44285714,17.86571429,19.72857143,24.21232579,1007.914286,4.342857143,7
HK,2006/7/9,27,10.96499252,32.7,29.5,28.6,81.71428571,7.514285714,18.63428571,24.84285714,24.12251691,1004.771429,4.242857143,7
HK,2006/7/16,28,9.046002317,34,29.62857143,28.8,82,7.621428571,12.63285714,27.07142857,24.37057947,999.2428571,3.942857143,7
HK,2006/7/23,29,7.029006298,32.6,29.27142857,28.2,79.42857143,28.71428571,18.67571429,17.37142857,23.15037486,1005.942857,4.271428571,7
HK,2006/7/30,30,4.145168156,33.9,27.9,29.2,85.14285714,36.54285714,10.72285714,21.24285714,22.91058443,1002.871429,4.114285714,7
HK,2006/8/6,31,3.293371473,32.4,27.31428571,26.5,86,15.42142857,15.17714286,35.52857143,22.50202019,1005.514286,4.071428571,8
HK,2006/8/13,32,2.456973294,31.7,27.87142857,27.2,85,7.728571429,14.61428571,14.15714286,22.9291521,1003.571429,4.185714286,8
HK,2006/8/20,33,1.560237781,32.5,29.05714286,28.4,81.14285714,7.307142857,22.53857143,15.35714286,23.39580305,1004.457143,4.571428571,8
HK,2006/8/27,34,1.025450199,32.1,28.37142857,27.4,83.42857143,8.821428571,16.40428571,16.28571429,23.13051261,1005.571429,4.371428571,8
HK,2006/9/3,35,0.848123324,32.8,29.17142857,28.7,80.71428571,0.664285714,18.76285714,20.04285714,23.38916742,1008.485714,4.028571429,9
HK,2006/9/10,36,2.117169261,31,27.77142857,28.3,83.14285714,21.15,12.44571429,15.61428571,22.31219594,1007.6,3.742857143,9
HK,2006/9/17,37,1.61021388,29.3,24.62857143,25.1,85.42857143,38.68571429,8.241428571,27.14285714,19.29369973,1009.442857,3.557142857,9
HK,2006/9/24,38,2.961986773,30.4,26.51428571,25.1,70.57142857,0,19.84571429,26.84285714,17.68157591,1011.3,5.285714286,9
HK,2006/10/1,39,1.254347504,31.8,26.47142857,25.3,75.28571429,0.221428571,17.53,37.15714286,18.82098234,1011.057143,4.428571429,10
HK,2006/10/8,40,0.913736373,30.4,26.64285714,25.7,75.85714286,0.757142857,14.62142857,13.57142857,19.15180325,1010.828571,4.242857143,10
HK,2006/10/15,41,0.647691433,30.1,26.34285714,25.3,79,0.842857143,13.85714286,14.11428571,19.60490784,1015.285714,4.042857143,10
HK,2006/10/22,42,0.346446962,29.3,26.32857143,25.4,80.71428571,2.542857143,13.10857143,17.91428571,20.01948532,1015.828571,3.571428571,10
HK,2006/10/29,43,0.256319849,31,26.28571429,25.3,75,0.3,14.69857143,23.18571429,18.58800178,1017.1,4.771428571,10
HK,2006/11/5,44,0.05,29.9,24.75714286,23.8,63.14285714,0.092857143,15.47714286,29.2,14.4002255,1013.928571,5.157142857,11
HK,2006/11/12,45,0.129512537,29.2,24.52857143,23.6,66.57142857,0,16.09285714,21.17142857,14.91863812,1017.514286,5.485714286,11
HK,2006/11/19,46,0.050963597,26.6,23.25714286,23.4,78.71428571,1.6,8.562857143,28.2,16.42486124,1016.7,3.657142857,11
HK,2006/11/26,47,0.129487386,25.8,22.54285714,23.5,87,11.33571429,5.3,23.34285714,17.41522737,1014.028571,2.671428571,11
HK,2006/12/3,48,0.182106471,25.7,21.08571429,22.5,79.85714286,1.335714286,8.437142857,22.37142857,14.92690203,1015.457143,3.714285714,12
HK,2006/12/10,49,0.554244423,25.6,20.82857143,21.5,77.85714286,0.042857143,12.63714286,26.57142857,14.20030771,1020.314286,4.128571429,12
HK,2006/12/17,50,0.41020987,23.5,18.35714286,19.4,77.71428571,4.242857143,6.561428571,27.74285714,12.24107814,1019.371429,3.314285714,12
HK,2006/12/24,51,0.565413959,20,16.32857143,14.8,56.14285714,0.007142857,16.52428571,29.55714286,7.84996547,1023.642857,5.142857143,12
HK,2006/12/31,52,0.780664395,21.5,17.21428571,16.6,69,0,14.30857143,23.35714286,10.10838438,1020.057143,4.4,12
HK,2007/1/7,1,1.088192313,21.1,17.3,17.7,76.28571429,1.221428571,11.46857143,28.3,11.39006969,1019.857143,3.785714286,1
HK,2007/1/14,2,2.910238582,20.1,15.68571429,16.9,65,0.007142857,11.31571429,25.12857143,8.884707712,1023.385714,4.071428571,1
HK,2007/1/21,3,4.347483036,23.7,17.55714286,17.9,81.71428571,3.028571429,8.454285714,23.12857143,12.22954087,1020.728571,4.471428571,1
HK,2007/1/28,4,5.769066708,18.9,15.58571429,15.9,74.28571429,0.007142857,9.431428571,23.5,9.944642924,1022.957143,4.4,1
HK,2007/2/4,5,9.056070766,20.7,15.72857143,15.3,53.28571429,0,17.84857143,21.58571429,7.135427924,1025.4,6.071428571,2
HK,2007/2/11,6,10.30838917,25.6,19.94285714,20.3,73.42857143,0.014285714,15.76714286,14.08571429,12.76621959,1019.485714,5.557142857,2
HK,2007/2/18,7,13.62494453,24.2,20.21428571,20.5,86.57142857,0.114285714,8.248571429,20.25714286,15.18558651,1016.214286,3.428571429,2
HK,2007/2/25,8,15.14359139,25.3,19.84285714,21.3,87.14285714,0.771428571,7.231428571,24.14285714,14.94617749,1014.8,2.714285714,2
HK,2007/3/4,9,15.54678561,25.7,20.02857143,20.3,80.28571429,0.171428571,13.28285714,27.31428571,13.93841932,1015.585714,4.314285714,3
HK,2007/3/11,10,17.59322926,25.6,17.3,20.6,85.85714286,1.828571429,6.661428571,24.62857143,12.86393405,1016.3,4.371428571,3
HK,2007/3/18,11,18.77032406,26.8,20.12857143,22.2,89.42857143,0.15,7.458571429,25.45714286,15.66612719,1015.028571,3.828571429,3
HK,2007/3/25,12,12.93579562,24.1,19.17142857,20,79.57142857,1.178571429,11.64428571,26.21428571,13.23146278,1017.628571,4.485714286,3
HK,2007/4/1,13,10.65595096,27.8,24.1,24.3,84.14285714,0.871428571,11.08571429,14.54285714,18.42932848,1012.314286,4.1,4
HK,2007/4/8,14,11.21554451,27.5,18.75714286,24.6,84.28571429,5.292857143,4.645714286,24.52857143,13.84288927,1016.8,4.142857143,4
HK,2007/4/15,15,7.59896507,26.7,20.62857143,21,73.71428571,1,15.17857143,17.15714286,13.18992681,1016.328571,5.228571429,4
HK,2007/4/22,16,5.215175152,29.4,23.8,23.6,77.28571429,0.95,17.92857143,19,16.7707675,1012.185714,6.114285714,4
HK,2007/4/29,17,6.484318515,28.2,23.65714286,24,81.28571429,10.41428571,12.83,20.91428571,17.40094733,1013.328571,4.642857143,4
HK,2007/5/6,18,6.34231096,30,24.22857143,23,82.57142857,1.635714286,11.89857143,12.81428571,18.17889595,1012.314286,4.328571429,5
HK,2007/5/13,19,6.550683669,31.8,26,24.5,71.28571429,0,21.08285714,21.87142857,17.35200828,1011.585714,6.428571429,5
HK,2007/5/20,20,3.921323265,32.3,26.74285714,25.2,77.85714286,8.735714286,20.71,15.52857143,19.73846276,1011.285714,6.628571429,5
HK,2007/5/27,21,5.028517262,32.5,26.57142857,28.1,87.14285714,21.31428571,10.47142857,20.87142857,21.84710404,1005.714286,3.242857143,5
HK,2007/6/3,22,4.4167146,33,28.38571429,27.1,81.85714286,11.71428571,17.65285714,13.54285714,22.72303089,1007.728571,6.028571429,6
HK,2007/6/10,23,7.383870968,33.2,29.37142857,28.5,80.71428571,8.907142857,17.07428571,24.31428571,23.65904876,1006.385714,4.271428571,6
HK,2007/6/17,24,11.36670172,32.1,27.1,26.8,86.71428571,25.77142857,9.828571429,18.04285714,22.43427328,1004.714286,4.8,6
HK,2007/6/24,25,21.95149065,33.5,29.04285714,27.9,79.71428571,0.871428571,22.23714286,10.78571429,22.94213042,1007.885714,5.157142857,6
HK,2007/7/1,26,22.2446365,33.5,27.94285714,28.4,86,32.6,14.19,21.64285714,23.24833524,1006.342857,4.685714286,7
HK,2007/7/8,27,27.05665615,33.7,28.4,27.5,84.85714286,8.778571429,17.54142857,18.9,23.57397589,1007.228571,5.728571429,7
HK,2007/7/15,28,24.70019899,34.4,29.95714286,28.4,74.28571429,0.485714286,25.94142857,19.22857143,22.49578937,1002.385714,5.157142857,7
HK,2007/7/22,29,11.28936104,34.1,29.98571429,28.3,76.42857143,1.728571429,22.03285714,25.04285714,23.18436988,1007.314286,4.614285714,7
HK,2007/7/29,30,8.285256159,34.8,30.02857143,28.7,73.42857143,0.014285714,23.93285714,16.12857143,22.32747817,1009.471429,5.885714286,7
HK,2007/8/5,31,5.455482003,35.3,30.28571429,28.7,73.14285714,0.021428571,21.15285714,12.04285714,22.55103757,1007.385714,5.828571429,8
HK,2007/8/12,32,3.165717463,32.4,27.31428571,26.5,87.85714286,39.24285714,11.05714286,28.55714286,22.98608443,999.6714286,4.285714286,8
HK,2007/8/19,33,2.212467914,32.8,27.02857143,26.4,86.57142857,17.25,9.402857143,20.71428571,22.29662041,1000.285714,3.842857143,8
HK,2007/8/26,34,3.195454545,32.7,28.27142857,28,82.85714286,5.835714286,10.64,22.8,22.87232347,1006.328571,3.971428571,8
HK,2007/9/2,35,4.003070707,32.9,28.27142857,27.2,81.57142857,7.478571429,17.44857143,13.82857143,22.49383036,1008.6,5.2,9
HK,2007/9/9,36,3.141958506,30.6,27.3,26.5,78.28571429,1.1,12.19,12.41428571,20.51940566,1007.5,3.742857143,9
HK,2007/9/16,37,2.705202312,32.6,27.92857143,26.8,74.85714286,1.55,17.77285714,24.17142857,20.26812431,1007.457143,4.7,9
HK,2007/9/23,38,2.132952053,32.6,28.28571429,27.3,64.57142857,1.185714286,16.40428571,19.78571429,17.8347012,1005.842857,5.557142857,9
HK,2007/9/30,39,2.019744526,32.2,27.04285714,26.6,81.85714286,10.82142857,14.8,30.58571429,21.08509313,1009.171429,4.271428571,9
HK,2007/10/7,40,3.344477676,32.3,27.85714286,27.6,77,5.692857143,14.14142857,34.22857143,20.72620315,1007.5,4.157142857,10
HK,2007/10/14,41,1.696511829,31.1,26.75714286,27.5,70.28571429,0.542857143,13.11714286,29.32857143,17.84215194,1012.471429,4.5,10
HK,2007/10/21,42,1.128869108,28.2,24.4,24.2,65.57142857,0.05,14.23285714,26.55714286,14.62369976,1018.071429,4.828571429,10
HK,2007/10/28,43,0.541305168,30.1,24.84285714,23.9,72.28571429,0.007142857,18.09571429,26.41428571,16.5186642,1015.528571,5.342857143,10
HK,2007/11/4,44,1.060363636,27.7,22.21428571,23.3,76.28571429,1.678571429,10.04142857,30.28571429,15.08928295,1016.728571,4.614285714,11
HK,2007/11/11,45,0.378172168,26.8,22.27142857,21.1,61.85714286,0.042857143,14.55428571,26.17142857,12.17862144,1014.957143,5.385714286,11
HK,2007/11/18,46,0.172738733,25.6,21.77142857,21.2,72.14285714,0,17.48142857,30.34285714,13.83255151,1017.571429,4.571428571,11
HK,2007/11/25,47,0.263625078,24.6,20.72857143,20.9,68.28571429,0.014285714,14.09428571,27.04285714,12.32930727,1019.428571,4.8,11
HK,2007/12/2,48,0.252674085,24.8,18.84285714,20.3,51,0,14.74571429,29.75714286,8.427518133,1018.1,5.342857143,12
HK,2007/12/9,49,0.599350884,24,19.24285714,18.3,66.85714286,0,12.95428571,23.75714286,11.04667465,1021.985714,4.485714286,12
HK,2007/12/16,50,0.596255319,24.6,20.24285714,20.1,74.71428571,0.014285714,13.72714286,19.35714286,13.09404052,1016.114286,4.271428571,12
HK,2007/12/23,51,1.893333333,24.7,20.57142857,20.1,78.57142857,0.021428571,8.967142857,19.18571429,14.04732589,1017.928571,3.385714286,12
HK,2007/12/30,52,1.361146674,22.4,18.34285714,18.6,76.28571429,2.25,10.7,24.84285714,12.00436159,1016.842857,4.028571429,12
HK,2008/1/6,1,1.693515982,20.9,14.7,14.3,51.71428571,0,14.86571429,25.8,6.645170668,1022.614286,5.457142857,1
HK,2008/1/13,2,2.223543848,25.8,20.62857143,20.2,78.14285714,0.021428571,11.94142857,15.94285714,14.06806627,1015.785714,4.542857143,1
HK,2008/1/20,3,2.701514312,21.7,15.27142857,15.8,72.42857143,0.142857143,7.608571429,31.05714286,9.546637207,1020.957143,3.985714286,1
HK,2008/1/27,4,5.481893688,22.2,15.75714286,16.1,79.42857143,2.842857143,8.95,22.21428571,10.63105656,1018.642857,4.157142857,1
HK,2008/2/3,5,4.489823009,16.6,11.48571429,11.5,89.28571429,3.607142857,3.024285714,22.54285714,9.233061795,1017.742857,3.171428571,2
HK,2008/2/10,6,4.691848391,15,11.41428571,11.9,72.85714286,0.392857143,8.714285714,24.64285714,7.501117656,1019.171429,4.214285714,2
HK,2008/2/17,7,5.63716437,16.9,12,11.1,58.57142857,0.078571429,9.208571429,26.67142857,6.256836723,1022.442857,4.828571429,2
HK,2008/2/24,8,10.00714286,21.4,16.18571429,16.1,77.71428571,1.621428571,13.52571429,24.64285714,10.76955576,1021.871429,5.985714286,2
HK,2008/3/2,9,11.42489983,21.4,15.02857143,14,71.71428571,0.15,13.04,24.55714286,9.2199701,1019.842857,5.185714286,3
HK,2008/3/9,10,20.06069283,25.7,18.38571429,17.1,61.28571429,0,19.71428571,23.95714286,9.63914054,1020.714286,7.628571429,3
HK,2008/3/16,11,19.55619381,25.7,20.18571429,19.5,76.42857143,0.014285714,17.26714286,18.41428571,13.36932012,1016.842857,6.285714286,3
HK,2008/3/23,12,9.601004918,28,21.01428571,20.5,83.85714286,4.021428571,10.64285714,19.58571429,15.38885411,1013.028571,4.328571429,3
HK,2008/3/30,13,5.385992719,28.1,20.44285714,22.1,80.42857143,3.514285714,11.18142857,16,14.40065824,1013.8,4.2,3
HK,2008/4/6,14,3.628308676,26.8,19.95714286,22.5,93.57142857,1.728571429,8.401428571,23.58571429,16.18345269,1014.728571,3.457142857,4
HK,2008/4/13,15,3.476657061,29.1,24.84285714,25.2,85.28571429,0.028571429,13.20857143,16.54285714,19.46267243,1010.371429,4.342857143,4
HK,2008/4/20,16,3.515527039,30.8,23.5,23.3,86,34.11428571,11.34428571,30.02857143,18.17887447,1011.471429,4.671428571,4
HK,2008/4/27,17,3.297130091,29.6,23.65714286,25,77.71428571,0.185714286,10.75714286,16.41428571,16.79594217,1013.314286,3.8,4
HK,2008/5/4,18,2.358698092,28.2,23.5,23.2,86.71428571,2.471428571,10.99,15.6,18.37428115,1010.3,3.7,5
HK,2008/5/11,19,2.226263757,31,25.4,25.9,84.71428571,1.464285714,18.64285714,20.21428571,20.03288783,1008.085714,6.028571429,5
HK,2008/5/18,20,1.690701144,29.2,24.37142857,23.3,70.57142857,0.007142857,20.16,21.11428571,15.63761942,1010.742857,6.042857143,5
HK,2008/5/25,21,2.336363636,31.4,24.48571429,26.3,88,7.885714286,10.63428571,21.14285714,19.65125902,1008.114286,4.328571429,5
HK,2008/6/1,22,1.675245997,30.2,27.48571429,27,85.85714286,16.77857143,7.882857143,21.38571429,22.68863313,1006.1,3.214285714,6
HK,2008/6/8,23,2.034389239,28.3,25.21428571,24.4,93.14285714,80.12857143,8.188571429,19.01428571,21.70112558,1007.914286,3.628571429,6
HK,2008/6/15,24,2.438901507,30.6,27.57142857,27.3,84.28571429,22.38571429,10.97142857,26.5,22.36808497,1007.557143,4.1,6
HK,2008/6/22,25,2.646124255,32.9,26.9,26.5,88.57142857,27.55714286,13.10571429,16.84285714,22.6066297,1006.557143,4.357142857,6
HK,2008/6/29,26,3.989009637,32.4,27.12857143,27.4,85.28571429,48.94285714,11.00428571,27.65714286,22.02477657,1002.385714,4.085714286,6
HK,2008/7/6,27,3.75059761,32.7,28.1,27.2,83.85714286,15.52142857,19.14714286,12.45714286,22.88656197,1009.228571,5.357142857,7
HK,2008/7/13,28,5.514535333,28.9,25.9,24.6,93.42857143,53.62857143,6.445714286,17.24285714,22.6221962,1005.314286,3.7,7
HK,2008/7/20,29,11.67181388,31.7,28.1,27.9,84.42857143,11.45714286,16.29285714,15.87142857,23.06953247,1004.885714,4.5,7
HK,2008/7/27,30,12.97754267,33.2,29.7,28.4,74.28571429,0.014285714,24.81,19.62857143,22.18043132,1006.742857,4.4,7
HK,2008/8/3,31,12.89166667,34.6,29.51428571,29.1,77.28571429,0.05,15.94571429,22.82857143,22.81547547,1003.842857,4.457142857,8
HK,2008/8/10,32,8.367711144,34.2,27.58571429,27.6,84.14285714,28.69285714,11.67857143,27.4,22.28357219,1001.842857,4.257142857,8
HK,2008/8/17,33,5.817777004,31.9,28.17142857,27.6,79.85714286,2.535714286,19.76571429,16.81428571,21.89131637,1006.528571,4.428571429,8
HK,2008/8/24,34,6.085016286,34.3,28.75714286,29,77.14285714,14.1,17.15857143,25.8,21.88578309,1004.842857,5.5,8
HK,2008/8/31,35,4.034890776,32.6,28.8,27.8,77,0.014285714,23.28285714,10.68571429,21.8809297,1009.357143,5.271428571,8
HK,2008/9/7,36,3.941800357,32.1,28.31428571,27.7,80.71428571,6.835714286,14.62285714,11.78333333,22.31087896,1010.028571,4.628571429,9
HK,2008/9/14,37,2.678816143,34.2,29.32857143,28.4,71.42857143,0.821428571,21.67428571,17.42857143,20.84756074,1008.585714,5.342857143,9
HK,2008/9/21,38,2.600570441,33.8,29.85714286,29,72.57142857,3.585714286,15.88714286,11.87142857,21.75434608,1007.328571,4.7,9
HK,2008/9/28,39,1.516887487,34.3,28.97142857,28.3,77.71428571,11.19285714,14.36142857,29.58571429,22.25325847,1005.128571,5.285714286,9
HK,2008/10/5,40,1.223177766,31.8,27.25714286,25.5,73.42857143,3.1,15.77571429,27.01428571,19.14127144,1010.285714,5.485714286,10
HK,2008/10/12,41,0.594210259,30.7,25.81428571,25.5,77.28571429,17.60714286,13.75857143,31.64285714,18.65250988,1013.142857,4.085714286,10
HK,2008/10/19,42,0.637016764,30.6,26.35714286,25.8,75.57142857,0.078571429,13.40714286,33.32857143,18.78649183,1014.442857,3.928571429,10
HK,2008/10/26,43,0.352669598,30.4,26.94285714,25.8,75.71428571,0.25,16.37142857,22.62857143,19.431574,1014.842857,4.485714286,10
HK,2008/11/2,44,0.356946857,30.4,26.61428571,26,78.71428571,0.05,14.13142857,26.47142857,19.84341775,1015.828571,3.714285714,11
HK,2008/11/9,45,0.387528517,29.4,25.57142857,25.4,82,7.75,9.43,33.5,19.53914685,1014.271429,3.485714286,11
HK,2008/11/16,46,0.731575864,27,21.34285714,22.2,60.57142857,0.021428571,17.65428571,23.8,11.56009882,1016.985714,5.585714286,11
HK,2008/11/23,47,0.41064595,27.3,20.92857143,22.4,66.28571429,0,14.80428571,28.65714286,12.32625691,1019.2,4.6,11
